"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should offer Yes/No without Other for a handle drop attribute","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","2","returns true once gender is selected","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/listing","",""
"","1","starts in IDLE with no active session","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/checkout","",""
"","0","should not send a signup 401 to signup","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","1","should apply aliases to the region fallback too","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","2","transitions to WEBVIEW_OPEN when session is set","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/checkout","",""
"","1","should read a numeric Retry-After header","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","124062","buyer-my-orders","E2E","Thu Sep 10 07:02:15 UTC 2026","passed","Thu Sep 10 07:04:19 UTC 2026","Test Suite","E2E (Maestro)","buyer-my-orders",""
"Fresh-install (deferred) deep link scenarios.

These cover the one launch that cannot be re-run by hand on a device without
uninstalling first: the first open after a store install, where the deep link
arrives from cached install attribution rather than an inbound URL.

Each `launch()` uses jest.resetModules() to reset module-level state the way a
cold start does, while AsyncStorage contents survive — exactly like a real
app relaunch.","5","navigates only once even though polling continues","","Thu Sep 10 09:20:14 UTC 2026","passed","Thu Sep 10 09:20:14 UTC 2026","","__tests__/services/deeplink","",""
"","1","should upper-case and strip spaces","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","1","should return nothing for a query that matches no country","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","2","caps at 99 even when every step is individually complete","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","never reports 100% before success","__tests__/shared","",""
"","0","should omit manual catalog attributeValues from the API body when reference is selected","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","__tests__/modules/listing","",""
"","2","should narrow as more digits of the calling code are typed","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","123011","seller-my-listings","E2E","Thu Sep 10 07:06:27 UTC 2026","passed","Thu Sep 10 07:08:30 UTC 2026","Test Suite","E2E (Maestro)","seller-my-listings",""
"Fresh-install (deferred) deep link scenarios.

These cover the one launch that cannot be re-run by hand on a device without
uninstalling first: the first open after a store install, where the deep link
arrives from cached install attribution rather than an inbound URL.

Each `launch()` uses jest.resetModules() to reset module-level state the way a
cold start does, while AsyncStorage contents survive — exactly like a real
app relaunch.","4","keeps the code available while the session lives","","Thu Sep 10 09:20:14 UTC 2026","passed","Thu Sep 10 09:20:14 UTC 2026","","__tests__/services/deeplink","",""
"","1","returns true for verified statuses","","Thu Sep 10 09:20:21 UTC 2026","passed","Thu Sep 10 09:20:21 UTC 2026","","__tests__/utils","",""
"","1","should read a wrapped message","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"Fresh-install (deferred) deep link scenarios.

These cover the one launch that cannot be re-run by hand on a device without
uninstalling first: the first open after a store install, where the deep link
arrives from cached install attribution rather than an inbound URL.

Each `launch()` uses jest.resetModules() to reset module-level state the way a
cold start does, while AsyncStorage contents survive — exactly like a real
app relaunch.","4","opens signup with the referral code applied","","Thu Sep 10 09:20:14 UTC 2026","passed","Thu Sep 10 09:20:14 UTC 2026","","__tests__/services/deeplink","",""
"","0","should cap typed input at 9 digits","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should never be a value a user could select by accident","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","2","should block the other unpaid spellings","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/utils","",""
"","0","should become ready on retail alone, since that is a usable suggestion","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","1","should send the SAR amount when the seller taps a recommendation","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","1","should reject a too-long number","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should never be resolved as a stored value","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","1","selects product listing and count","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","__tests__/modules/product","",""
"","1","should return an empty string for an invalid Saudi number","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should still require a phone number","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should return null when there is no status","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","35","should give every country a dial code and both names","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should be case-insensitive about the header name","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","128694","seller-overview","E2E","Thu Sep 10 07:04:19 UTC 2026","passed","Thu Sep 10 07:06:27 UTC 2026","Test Suite","E2E (Maestro)","seller-overview",""
"","0","should accept a numeric string","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","1","should produce a code the existing validator accepts","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","10","should keep the dataset's alphabetical order in the results","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should match a partial name anywhere in the string","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","marks success and clears recovery data","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/checkout","",""
"","1","should default price to zero when the backend omits it","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","src/modules/_example/__tests__","",""
"","1","builds a draft row with fallback title","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/listing","",""
"","4","should be true for TEXT and NUMBER","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","1","should read a plain status","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","47407","open-settings-guest","E2E","Thu Sep 10 06:35:21 UTC 2026","passed","Thu Sep 10 06:36:08 UTC 2026","Test Suite","E2E (Maestro)","open-settings-guest",""
"","140754","buyer-opens-checkout","E2E","Thu Sep 10 06:51:48 UTC 2026","passed","Thu Sep 10 06:54:08 UTC 2026","Test Suite","E2E (Maestro)","buyer-opens-checkout",""
"","2","should apply the same phone rules on signup","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","5","should resolve the Saudi dial code to +966","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should not use a USD amount as if it were SAR","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","1","prefers an explicit backend direction over the sign","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","resolveTrendDirection","src/modules/market/__tests__","",""
"","1","merges base with updates, updates take precedence","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","mergeFilters","__tests__/modules/product","",""
"","1","should reject anything else","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","59080","guest-checkout-requires-login","E2E","Thu Sep 10 06:54:09 UTC 2026","passed","Thu Sep 10 06:55:08 UTC 2026","Test Suite","E2E (Maestro)","guest-checkout-requires-login",""
"","1","maps cart totals into a CartSummary","","Thu Sep 10 09:20:21 UTC 2026","passed","Thu Sep 10 09:20:21 UTC 2026","","__tests__/modules/cart","",""
"","0","should not treat a street name plus number as a code","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","0","should return empty when there is no message","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","1","should never emit +966 for a valid PK number","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should return null when the header is absent or unusable","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","1","should format to +966 E.164","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"Fresh-install (deferred) deep link scenarios.

These cover the one launch that cannot be re-run by hand on a device without
uninstalling first: the first open after a store install, where the deep link
arrives from cached install attribution rather than an inbound URL.

Each `launch()` uses jest.resetModules() to reset module-level state the way a
cold start does, while AsyncStorage contents survive — exactly like a real
app relaunch.","4","cancels pending polls on cleanup","","Thu Sep 10 09:20:14 UTC 2026","passed","Thu Sep 10 09:20:14 UTC 2026","","__tests__/services/deeplink","",""
"","0","produces null headlines and empty item lists","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","emptyMarketMovers","src/modules/market/__tests__","",""
"","1","returns details when backing out of review","","Thu Sep 10 09:20:20 UTC 2026","passed","Thu Sep 10 09:20:20 UTC 2026","","__tests__/modules/listing","",""
"","1","should use the provided fallback when the API sent none","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","1","adds a + sign only to positive values","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","formatSignedPct","src/modules/market/__tests__","",""
"","2","should default to Saudi Arabia","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","never emits a diagonal segment","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","stepForward","__tests__/modules/product","",""
"","1","should send a predefined option as the value itself","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","2","should set the search term when setSearch is dispatched","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","src/modules/_example/__tests__","",""
"","9","should apply Saudi rules when no country is passed","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should not strip a suffix that is part of the name","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","0","should return every country for an empty or whitespace query","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should accept a valid IN number and format it to E.164","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","respects the requested precision","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","formatSignedPct","src/modules/market/__tests__","",""
"","1","should delegate to the existing Saudi helpers","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","3","marks only the failing step and does not complete the rest","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","failure","__tests__/shared","",""
"","0","should send a NUMBER attribute's option as a number","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","0","should never auto-fill the price from a recommendation","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","0","should return null for a plain text attribute with no configured options","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","3","thins labels to respect the available width","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","buildDateTicks","__tests__/modules/product","",""
"","0","should not block statuses the backend decides on","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/utils","",""
"","1","parses as local time so the day does not shift","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","parseISODate","__tests__/modules/product","",""
"","2","should drop the Google region suffix","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","2","should match on the English name, case-insensitively","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","2","returns model when backing out of details","","Thu Sep 10 09:20:20 UTC 2026","passed","Thu Sep 10 09:20:20 UTC 2026","","__tests__/modules/listing","",""
"","3","keeps the work already done in the percentage and stays under 100","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","failure","__tests__/shared","",""
"","1","should match an option regardless of case or padding","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","0","should send the custom value entered under Other","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","0","treats near-zero moves as flat","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","resolveTrendDirection","src/modules/market/__tests__","",""
"","39149","launch-and-tabs","E2E","Thu Sep 10 06:36:08 UTC 2026","passed","Thu Sep 10 06:36:47 UTC 2026","Test Suite","E2E (Maestro)","launch-and-tabs",""
"","1","should resolve the dial code for US","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should force a new OTP after five wrong codes","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","0","resumes at review when draft is complete even after navigating back","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","__tests__/modules/listing","",""
"","0","should handle a space separator instead of a comma","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","0","should resolve the dial code for GB","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","handles a small-magnitude range","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","buildYScale","__tests__/modules/product","",""
"","42662","cold-start-no-onboarding","E2E","Thu Sep 10 07:08:30 UTC 2026","passed","Thu Sep 10 07:09:13 UTC 2026","Test Suite","E2E (Maestro)","cold-start-no-onboarding",""
"","0","should not carry an invalid number into Saudi Arabia when switching back","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should default currency to SAR when the backend omits it","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","src/modules/_example/__tests__","",""
"","165214","03-payment-card-form","E2E","Thu Sep 10 06:44:04 UTC 2026","failed","Thu Sep 10 06:46:49 UTC 2026","Test Suite","E2E (Maestro)","03-payment-card-form",""
"","2","reports once per uploaded image, in order","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/listing","",""
"","0","should resolve the dial code for AE","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should handle empty input","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","0","should apply Saudi rules on login when Saudi Arabia is selected","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should restore filters and selection when resetExampleFilters is dispatched","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","src/modules/_example/__tests__","",""
"","1","should accept a formatted or padded string","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","0","should coerce a non-boolean hasMore to a boolean","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","src/modules/_example/__tests__","",""
"","2","returns false for buyers and unknown statuses","","Thu Sep 10 09:20:21 UTC 2026","passed","Thu Sep 10 09:20:21 UTC 2026","","__tests__/utils","",""
"","1","should be idle when the listing has no watch reference","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","0","should fall back to amount when the source currency is already SAR","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","0","should allow a paid order through","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/utils","",""
"","1","reset returns to idle and clears state","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","bookkeeping","__tests__/shared","",""
"","0","replaces saved draft without clearing when starting a fresh session elsewhere","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/listing","",""
"","135319","account-menu-buyer","E2E","Thu Sep 10 06:56:57 UTC 2026","passed","Thu Sep 10 06:59:13 UTC 2026","Test Suite","E2E (Maestro)","account-menu-buyer",""
"","2","should accept 4 letters followed by 4 digits","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","0","should never emit +966 for a valid GB number","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","14","starts idle with every step pending and no progress","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/shared","",""
"","0","should map Diriyah to Riyadh","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","1","should use the region when no locality is present","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","2","preserves theme while resetting user session slices","","Thu Sep 10 09:20:20 UTC 2026","passed","Thu Sep 10 09:20:20 UTC 2026","","__tests__/store","",""
"","62475","switch-theme-modes","E2E","Thu Sep 10 06:34:18 UTC 2026","passed","Thu Sep 10 06:35:21 UTC 2026","Test Suite","E2E (Maestro)","switch-theme-modes",""
"","136785","logout-success","E2E","Thu Sep 10 06:37:45 UTC 2026","passed","Thu Sep 10 06:40:02 UTC 2026","Test Suite","E2E (Maestro)","logout-success",""
"","1","passes a single gender as string","","Thu Sep 10 09:20:21 UTC 2026","passed","Thu Sep 10 09:20:21 UTC 2026","","__tests__/modules/product","",""
"","1","should be sorted by English name","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"Fresh-install (deferred) deep link scenarios.

These cover the one launch that cannot be re-run by hand on a device without
uninstalling first: the first open after a store install, where the deep link
arrives from cached install attribution rather than an inbound URL.

Each `launch()` uses jest.resetModules() to reset module-level state the way a
cold start does, while AsyncStorage contents survive — exactly like a real
app relaunch.","11","does not double-navigate when the SDK resolve event fires first","","Thu Sep 10 09:20:14 UTC 2026","passed","Thu Sep 10 09:20:14 UTC 2026","","__tests__/services/deeplink","",""
"","4","should reject missing, empty, zero, and non-numeric values","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","0","returns null for missing values so callers can show an empty state","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","formatSignedPct","src/modules/market/__tests__","",""
"","3","closes the band and connects the two edges at the last point","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","buildBandPath","__tests__/modules/product","",""
"","1","fullResetPaymentState clears everything","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/checkout","",""
"","1","reports 0 of N before any work starts","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/listing","",""
"","1","should keep the Saudi error message for Saudi and a generic one otherwise","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","60652","open-product-from-shop","E2E","Thu Sep 10 06:55:57 UTC 2026","passed","Thu Sep 10 06:56:57 UTC 2026","Test Suite","E2E (Maestro)","open-product-from-shop",""
"","1","should keep the Saudi placeholder identical to the existing one","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","emits nothing and returns empty for no media","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/listing","",""
"","2","does not downgrade verified auth status when profile is still pending","","Thu Sep 10 09:20:20 UTC 2026","passed","Thu Sep 10 09:20:20 UTC 2026","","__tests__/utils","",""
"","7","maps each direction to a glyph","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","trendArrow","src/modules/market/__tests__","",""
"","1","should reject a number that does not start with 5","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should keep waiting when pricesLoading is false but no price arrived yet","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","0","should not map a city to itself","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","1","should ignore blank backend option values","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","0","counts each active dimension","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","hasActiveFilters / countActiveFilters / withFilterMeta","__tests__/modules/product","",""
"","0","is flat for missing / invalid values","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","resolveTrendDirection","src/modules/market/__tests__","",""
"","1","should block a pending payment","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/utils","",""
"","1","should keep the address when the code is the entire string","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","9","should treat a country as a match for its own name and code","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","0","should not match a code that is not at the start","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","0","should never emit +966 for a valid US number","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should use backend-provided options when present","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","0","should treat a verify 401 as a plain failure, not a missing account","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/auth","",""
"","3","should not emit catalog attribute review issues when reference is selected","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","__tests__/modules/listing","",""
"","0","omits undefined optional fields","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","filterToQueryParams","__tests__/modules/product","",""
"","1","derives search query and brand ids from filters","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","__tests__/modules/product","",""
"","1","ranks review ahead of details","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","__tests__/modules/listing","",""
"","1","should apply to watch categories","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/modules/listing","",""
"","1","should return an empty string when formatting an invalid number","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should map every alias to a non-empty city","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","1","derives direction from the sign when none is given","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","resolveTrendDirection","src/modules/market/__tests__","",""
"","2","tracks saved draft and last route for resume","","Thu Sep 10 09:20:17 UTC 2026","passed","Thu Sep 10 09:20:17 UTC 2026","","__tests__/modules/listing","",""
"","0","should return empty when there is nothing to work with","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","0","should store the option value through the normal validator","","Thu Sep 10 09:20:15 UTC 2026","passed","Thu Sep 10 09:20:15 UTC 2026","","__tests__/utils","",""
"","0","should fall back to the region when there is no city at all","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","","__tests__/utils","",""
"","0","handles an empty series","","Thu Sep 10 09:20:16 UTC 2026","passed","Thu Sep 10 09:20:16 UTC 2026","buildDateTicks","__tests__/modules/product","",""
"","1","should match on the Arabic name","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
"","1","should still require manual catalog attributes when no reference is selected","","Thu Sep 10 09:20:18 UTC 2026","passed","Thu Sep 10 09:20:18 UTC 2026","","__tests__/modules/listing","",""
"","0","should never emit +966 for a valid IN number","","Thu Sep 10 09:20:13 UTC 2026","passed","Thu Sep 10 09:20:13 UTC 2026","","__tests__/utils","",""
